+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                       description                                                                                                        |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Vandalism took place at 12:04. No known witnesses.                                                                                                                                                                       |
| Shoplifting took place at 03:01. Two people witnessed the event.                                                                                                                                                         |
| Theft of the CS50 duck took place at 10:15am at the Humphrey Street bakery. Interviews were conducted today with three witnesses who were present at the time – each of their interview transcripts mentions the bakery. |
| Money laundering took place at 20:30. No known witnesses.                                                                                                                                                                |
| Littering took place at 16:36. No known witnesses.                                                                                                                                                                       |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
+---------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|  name   |                                                                                                                                                     transcript                                                                                                                                                      |
+---------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Ruth    | Sometime within ten minutes of the theft, I saw the thief get into a car in the bakery parking lot and drive away. If you have security footage from the bakery parking lot, you might want to look for cars that left the parking lot in that time frame.                                                          |
| Eugene  | I don't know the thief's name, but it was someone I recognized. Earlier this morning, before I arrived at Emma's bakery, I was walking by the ATM on Leggett Street and saw the thief there withdrawing some money.                                                                                                 |
| Raymond | As the thief was leaving the bakery, they called someone who talked to them for less than a minute. In the call, I heard the thief say that they were planning to take the earliest flight out of Fiftyville tomorrow. The thief then asked the person on the other end of the phone to purchase the flight ticket. |
+---------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
+-----+------+-------+-----+------+--------+----------+---------------+
| id  | year | month | day | hour | minute | activity | license_plate |
+-----+------+-------+-----+------+--------+----------+---------------+
| 260 | 2021 | 7     | 28  | 10   | 16     | exit     | 5P2BI95       |
| 261 | 2021 | 7     | 28  | 10   | 18     | exit     | 94KL13X       |
| 262 | 2021 | 7     | 28  | 10   | 18     | exit     | 6P58WS2       |
| 263 | 2021 | 7     | 28  | 10   | 19     | exit     | 4328GD8       |
| 264 | 2021 | 7     | 28  | 10   | 20     | exit     | G412CB7       |
| 265 | 2021 | 7     | 28  | 10   | 21     | exit     | L93JTIZ       |
| 266 | 2021 | 7     | 28  | 10   | 23     | exit     | 322W7JE       |
| 267 | 2021 | 7     | 28  | 10   | 23     | exit     | 0NTHK55       |
+-----+------+-------+-----+------+--------+----------+---------------+
+---------+---------------+------+--------+
|  name   | license_plate | hour | minute |
+---------+---------------+------+--------+
| Vanessa | 5P2BI95       | 10   | 16     |
| Bruce   | 94KL13X       | 10   | 18     |
| Barry   | 6P58WS2       | 10   | 18     |
| Luca    | 4328GD8       | 10   | 19     |
| Sofia   | G412CB7       | 10   | 20     |
| Iman    | L93JTIZ       | 10   | 21     |
| Diana   | 322W7JE       | 10   | 23     |
| Kelsey  | 0NTHK55       | 10   | 23     |
+---------+---------------+------+--------+
+-----+----------------+------+-------+-----+----------------+------------------+--------+
| id  | account_number | year | month | day |  atm_location  | transaction_type | amount |
+-----+----------------+------+-------+-----+----------------+------------------+--------+
| 246 | 28500762       | 2021 | 7     | 28  | Leggett Street | withdraw         | 48     |
| 264 | 28296815       | 2021 | 7     | 28  | Leggett Street | withdraw         | 20     |
| 266 | 76054385       | 2021 | 7     | 28  | Leggett Street | withdraw         | 60     |
| 267 | 49610011       | 2021 | 7     | 28  | Leggett Street | withdraw         | 50     |
| 269 | 16153065       | 2021 | 7     | 28  | Leggett Street | withdraw         | 80     |
| 275 | 86363979       | 2021 | 7     | 28  | Leggett Street | deposit          | 10     |
| 288 | 25506511       | 2021 | 7     | 28  | Leggett Street | withdraw         | 20     |
| 313 | 81061156       | 2021 | 7     | 28  | Leggett Street | withdraw         | 30     |
| 336 | 26013199       | 2021 | 7     | 28  | Leggett Street | withdraw         | 35     |
+-----+----------------+------+-------+-----+----------------+------------------+--------+
+-----+----------------+------+-------+-----+----------------+------------------+--------+---------+
| id  | account_number | year | month | day |  atm_location  | transaction_type | amount |  name   |
+-----+----------------+------+-------+-----+----------------+------------------+--------+---------+
| 267 | 49610011       | 2021 | 7     | 28  | Leggett Street | withdraw         | 50     | Bruce   |
| 336 | 26013199       | 2021 | 7     | 28  | Leggett Street | withdraw         | 35     | Diana   |
| 269 | 16153065       | 2021 | 7     | 28  | Leggett Street | withdraw         | 80     | Brooke  |
| 264 | 28296815       | 2021 | 7     | 28  | Leggett Street | withdraw         | 20     | Kenny   |
| 288 | 25506511       | 2021 | 7     | 28  | Leggett Street | withdraw         | 20     | Iman    |
| 246 | 28500762       | 2021 | 7     | 28  | Leggett Street | withdraw         | 48     | Luca    |
| 266 | 76054385       | 2021 | 7     | 28  | Leggett Street | withdraw         | 60     | Taylor  |
| 313 | 81061156       | 2021 | 7     | 28  | Leggett Street | withdraw         | 30     | Benista |
+-----+----------------+------+-------+-----+----------------+------------------+--------+---------+
+-----+----------------+----------------+------+-------+-----+----------+
| id  |     caller     |    receiver    | year | month | day | duration |
| 269 | (914) 555-5994 | (973) 555-3809 | 2021 | 7     | 28  | 320      |
| 270 | (258) 555-5627 | (695) 555-0348 | 2021 | 7     | 28  | 368      |
| 271 | (751) 555-6567 | (594) 555-6254 | 2021 | 7     | 28  | 61       |
| 272 | (771) 555-7880 | (711) 555-3007 | 2021 | 7     | 28  | 288      |
| 273 | (219) 555-0139 | (867) 555-9103 | 2021 | 7     | 28  | 514      |
| 274 | (676) 555-6554 | (328) 555-9658 | 2021 | 7     | 28  | 153      |
| 275 | (749) 555-4874 | (492) 555-5484 | 2021 | 7     | 28  | 575      |
| 276 | (328) 555-9658 | (775) 555-7584 | 2021 | 7     | 28  | 579      |
| 277 | (219) 555-0139 | (910) 555-3251 | 2021 | 7     | 28  | 121      |
| 278 | (380) 555-4380 | (680) 555-4935 | 2021 | 7     | 28  | 550      |
| 279 | (826) 555-1652 | (066) 555-9701 | 2021 | 7     | 28  | 55       |
| 280 | (594) 555-6254 | (123) 555-5144 | 2021 | 7     | 28  | 346      |
| 281 | (338) 555-6650 | (704) 555-2131 | 2021 | 7     | 28  | 54       |
| 282 | (971) 555-6468 | (258) 555-5627 | 2021 | 7     | 28  | 441      |
| 283 | (730) 555-5115 | (343) 555-0167 | 2021 | 7     | 28  | 101      |
| 284 | (286) 555-6063 | (310) 555-8568 | 2021 | 7     | 28  | 235      |
| 285 | (367) 555-5533 | (704) 555-5790 | 2021 | 7     | 28  | 75       |
| 286 | (041) 555-4011 | (609) 555-5876 | 2021 | 7     | 28  | 565      |
| 287 | (478) 555-1565 | (031) 555-6622 | 2021 | 7     | 28  | 398      |
+-----+----------------+----------------+------+-------+-----+----------+
+-----+----------------+----------------+------+-------+-----+----------+
| id  |     caller     |    receiver    | year | month | day | duration |
+-----+----------------+----------------+------+-------+-----+----------+
| 221 | (130) 555-0289 | (996) 555-8899 | 2021 | 7     | 28  | 51       |
| 224 | (499) 555-9472 | (892) 555-8872 | 2021 | 7     | 28  | 36       |
| 233 | (367) 555-5533 | (375) 555-8161 | 2021 | 7     | 28  | 45       |
| 251 | (499) 555-9472 | (717) 555-1342 | 2021 | 7     | 28  | 50       |
| 254 | (286) 555-6063 | (676) 555-6554 | 2021 | 7     | 28  | 43       |
| 255 | (770) 555-1861 | (725) 555-3243 | 2021 | 7     | 28  | 49       |
| 261 | (031) 555-6622 | (910) 555-3251 | 2021 | 7     | 28  | 38       |
| 279 | (826) 555-1652 | (066) 555-9701 | 2021 | 7     | 28  | 55       |
| 281 | (338) 555-6650 | (704) 555-2131 | 2021 | 7     | 28  | 54       |
+-----+----------------+----------------+------+-------+-----+----------+
+---------+----------------+------+-------+-----+----------+
|  name   |     caller     | year | month | day | duration |
+---------+----------------+------+-------+-----+----------+
| Sofia   | (130) 555-0289 | 2021 | 7     | 28  | 51       |
| Kelsey  | (499) 555-9472 | 2021 | 7     | 28  | 36       |
| Bruce   | (367) 555-5533 | 2021 | 7     | 28  | 45       |
| Kelsey  | (499) 555-9472 | 2021 | 7     | 28  | 50       |
| Taylor  | (286) 555-6063 | 2021 | 7     | 28  | 43       |
| Diana   | (770) 555-1861 | 2021 | 7     | 28  | 49       |
| Carina  | (031) 555-6622 | 2021 | 7     | 28  | 38       |
| Kenny   | (826) 555-1652 | 2021 | 7     | 28  | 55       |
| Benista | (338) 555-6650 | 2021 | 7     | 28  | 54       |
+---------+----------------+------+-------+-----+----------+
+----+-------------------+------------------------+------+-------+-----+------+--------+-------------------+------------------------+
| id | origin_airport_id | destination_airport_id | year | month | day | hour | minute | origin_airport_id | destination_airport_id |
+----+-------------------+------------------------+------+-------+-----+------+--------+-------------------+------------------------+
| 18 | 8                 | 6                      | 2021 | 7     | 29  | 16   | 0      | 8                 | 6                      |
| 23 | 8                 | 11                     | 2021 | 7     | 29  | 12   | 15     | 8                 | 11                     |
| 36 | 8                 | 4                      | 2021 | 7     | 29  | 8    | 20     | 8                 | 4                      |
| 43 | 8                 | 1                      | 2021 | 7     | 29  | 9    | 30     | 8                 | 1                      |
| 53 | 8                 | 9                      | 2021 | 7     | 29  | 15   | 20     | 8                 | 9                      |
+----+-------------------+------------------------+------+-------+-----+------+--------+-------------------+------------------------+
+-------+
| name  |
+-------+
| Bruce |
| Bruce |
| Diana |
+-------+
+-------+----------------+----------------+-------+----------+
| name  |     caller     |    receiver    | name  | duration |
+-------+----------------+----------------+-------+----------+
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
